symbol,period_date,as_of_date,revenue,gross_profit,operating_income,pretax_income,tax_expense,net_income_parent,eps,current_assets,current_liabilities,assets,liabilities,equity,cash,short_borrowings,long_borrowings,bonds_payable,tax_rate,nopat,invested_capital_proxy,roic_proxy,roe,roa,debt_to_equity,gross_margin,operating_margin,net_margin,revenue_growth,pe,pb,eva_like_score
3686.TW,2021-12-31,2022-03-31,72904000.0,143447000.0,127263000.0,71943000.0,0.0,71943000.0,0.63,657763000.0,32106000.0,801462000.0,36511000.0,764951000.0,560978000.0,,,,0.0,127263000.0,769356000.0,0.1654149704428119,0.0940491613188295,0.0897647050016095,0.0477298545919934,1.967614945681993,1.7456243827499176,0.9868182815757708,1.3895899570618506,,,100.0
3686.TW,2022-03-31,2022-05-15,20081000.0,-2405000.0,-9344000.0,-9348000.0,0.0,-9348000.0,-0.08,625228000.0,8395000.0,767860000.0,12257000.0,755603000.0,502783000.0,,,,-0.0,-9344000.0,759465000.0,-0.0123033977865997,-0.0123715760789726,-0.0121740942359284,0.0162214813863894,-0.1197649519446242,-0.465315472337035,-0.4655146656043026,-0.3929381178391125,,,14.285714285714285
3686.TW,2022-06-30,2022-08-14,7452000.0,-225000.0,-7816000.0,-8211000.0,0.0,-8211000.0,-0.07,616303000.0,6082000.0,756790000.0,9398000.0,747392000.0,494175000.0,,,,-0.0,-7816000.0,750708000.0,-0.0104115048727334,-0.0109862026888165,-0.0108497733849548,0.0125743920191813,-0.0301932367149758,,,-0.8783902868892588,,,16.666666666666664
3686.TW,2022-09-30,2022-11-14,13934000.0,-979000.0,-7910000.0,-6480000.0,0.0,-6480000.0,-0.08,670155000.0,6189000.0,749869000.0,8957000.0,740912000.0,353128000.0,,,,-0.0,-7910000.0,743680000.0,-0.0106362951807228,-0.0087459779299026,-0.008641509383639,0.0120891549873669,-0.0702597961820008,-0.5676761877422133,-0.4650495191617625,-0.8178061951646858,,,14.285714285714285
3686.TW,2022-12-31,2023-03-31,2911000.0,2448000.0,-4786000.0,-6776000.0,0.0,-6776000.0,-0.09,669358000.0,6952000.0,743306000.0,9170000.0,734136000.0,42308000.0,,,,-0.0,-4786000.0,736354000.0,-0.0064995912292185,-0.0092298974576917,-0.0091160302755527,0.0124908736255952,0.840948127791137,,,-0.9600707780094372,,,33.33333333333333
3686.TW,2023-03-31,2023-05-15,5318000.0,-177000.0,-10846000.0,-8698000.0,0.0,-8698000.0,-0.11,662693000.0,5319000.0,732424000.0,6986000.0,725438000.0,13694000.0,,,,-0.0,-10846000.0,727105000.0,-0.0149166901616685,-0.0119899977668663,-0.011875634878158,0.0096300441939903,-0.0332831891688604,,,-0.7351725511677705,,,16.666666666666664
3686.TW,2023-06-30,2023-08-14,5263000.0,-155000.0,-14070000.0,-10319000.0,0.0,-10319000.0,-0.13,652874000.0,5963000.0,722196000.0,7077000.0,715119000.0,12818000.0,,,,-0.0,-14070000.0,716233000.0,-0.0196444453131871,-0.0144297662347105,-0.0142883649314036,0.0098962550288833,-0.0294508835265057,,,-0.2937466451959205,,,16.666666666666664
3686.TW,2023-09-30,2023-11-14,11748000.0,-244000.0,-8875000.0,-2974000.0,0.0,-2974000.0,-0.04,709910000.0,5617000.0,718320000.0,6175000.0,712145000.0,7869000.0,,,,-0.0,-8875000.0,712703000.0,-0.0124525924543603,-0.0041761158191098,-0.0041402160596948,0.0086709869478828,-0.020769492679605,-0.7554477357848144,-0.2531494722505958,-0.1568824458159896,,,14.285714285714285
3686.TW,2023-12-31,2024-03-31,18644000.0,-201000.0,-6781000.0,-7363000.0,0.0,-7363000.0,-0.09,703558000.0,6807000.0,711589000.0,6807000.0,704782000.0,7654000.0,,,,-0.0,-6781000.0,704782000.0,-0.0096214148488468,-0.0104472021135613,-0.0103472650645246,0.0096583056888513,-0.0107809482943574,-0.3637095043981978,-0.3949259815490238,5.404671934043284,,,28.57142857142857
3686.TW,2024-03-31,2024-05-15,21765000.0,-163000.0,-5817000.0,402000.0,0.0,402000.0,0.01,708497000.0,10767000.0,715951000.0,10767000.0,705184000.0,20592000.0,,,,0.0,-5817000.0,705184000.0,-0.0082489109225393,0.0005700639833008,0.0005614909400224,0.0152683554930344,-0.0074890879852974,-0.2672639558924879,0.0184700206753962,3.0927040240691985,,,28.94060234940964
3686.TW,2024-06-30,2024-08-14,23351000.0,-257000.0,-6841000.0,-2631000.0,0.0,-2631000.0,-0.03,508427000.0,5348000.0,707901000.0,5348000.0,702553000.0,9294000.0,,,,-0.0,-6841000.0,702553000.0,-0.0097373436594819,-0.003744913195161,-0.0037166213919743,0.0076122370838926,-0.0110059526358614,-0.2929638987623656,-0.1126718341826902,3.436823104693141,,,28.57142857142857
3686.TW,2024-09-30,2024-11-14,15879000.0,-222000.0,-6621000.0,4780000.0,-72000.0,4852000.0,0.06,507124000.0,3884000.0,711289000.0,3884000.0,707405000.0,11913000.0,,,,0.0,-6621000.0,707405000.0,-0.0093595606477194,0.0068588715092485,0.0068214185795084,0.0054904898891017,-0.013980729265067,-0.4169658038919327,0.3055608035770514,0.3516343207354444,,,33.04452161689366
3686.TW,2024-12-31,2025-03-31,21545000.0,-187000.0,-6557000.0,-6950000.0,33000.0,-6983000.0,-0.09,490867000.0,6999000.0,712706000.0,12284000.0,700422000.0,16450000.0,,,,0.0,-6557000.0,705707000.0,-0.0092913914698309,-0.0099697039784587,-0.0097978689670074,0.0175379985208916,-0.008679508006498,-0.304339754003249,-0.32411232304479,0.1555996567260245,,,23.414273454500872
3686.TW,2025-03-31,2025-05-15,18833000.0,-196000.0,-5127000.0,3787000.0,0.0,3787000.0,0.05,481865000.0,7253000.0,716095000.0,11886000.0,704209000.0,50633000.0,,,,0.0,-5127000.0,708842000.0,-0.0072329235570127,0.0053776648693782,0.0052884044714737,0.0168785119190467,-0.0104072638453777,-0.2722349068125099,0.2010832050124781,-0.1347116930852285,,,17.76429942737648
3686.TW,2025-06-30,2025-08-14,20859000.0,-173000.0,-6516000.0,-16427000.0,0.0,-16427000.0,-0.21,412562000.0,6655000.0,707826000.0,10634000.0,697192000.0,44093000.0,,,,-0.0,-6516000.0,701171000.0,-0.0092930255244441,-0.0235616587683163,-0.0232076809837445,0.015252613340371,-0.0082937820605014,-0.3123831439666331,-0.7875257682535117,-0.106719198321271,,,14.285714285714285
3686.TW,2025-09-30,2025-11-14,22136000.0,-176000.0,-8309000.0,-10772000.0,0.0,-10772000.0,-0.14,414677000.0,6303000.0,692758000.0,9625000.0,683133000.0,48591000.0,,,,-0.0,-8309000.0,686455000.0,-0.0121042165910365,-0.0157685253091272,-0.0155494415077126,0.0140894964816514,-0.0079508492952656,-0.3753614022406939,-0.4866281170943259,0.3940424459978588,,,28.57142857142857
3686.TW,2025-12-31,2026-03-31,23988000.0,-86000.0,-7959000.0,-14659000.0,0.0,-14659000.0,-0.19,403427000.0,7218000.0,678354000.0,9880000.0,668474000.0,48973000.0,,,,-0.0,-7959000.0,671136000.0,-0.0118589972822199,-0.021929050344516,-0.0216096610324402,0.0147799316054177,-0.0035851258962814,-0.3317908954477239,-0.6110972152743038,0.1133905778602923,,,21.9068063521533
3686.TW,2026-03-31,2026-05-15,23673000.0,9000.0,-5812000.0,-1050000.0,0.0,-1050000.0,-0.01,400092000.0,6514000.0,675939000.0,8515000.0,667424000.0,86717000.0,,,,-0.0,-5812000.0,669425000.0,-0.0086820779026776,-0.0015732128302248,-0.0015533946110521,0.0127580069041568,0.0003801799518438,-0.2455117644573987,-0.0443543277151184,0.256995699038921,,,27.035560679961463
3694.TW,2020-03-31,2020-05-15,1391750000.0,125910000.0,-81474000.0,-78291000.0,,-78291000.0,-0.52,2922037000.0,2896659000.0,4672685000.0,3134953000.0,1537732000.0,165554000.0,845673000.0,,,,-65179200.0,1776026000.0,-0.0366994627330906,-0.0509132930835802,-0.0167550348461323,2.038686194993666,0.0904688342015448,-0.0585406861864559,-0.0562536375067361,,,,5.934035833372433
3694.TW,2020-06-30,2020-08-14,2660104000.0,405133000.0,191726000.0,182429000.0,401000.0,182028000.0,1.21,3992521000.0,3793306000.0,5707806000.0,4017341000.0,1690465000.0,176371000.0,959946000.0,,,0.0021981154312088,191304564.12083605,1914500000.0,0.0999240345368691,0.1076792480175573,0.0318910628707422,2.37647097100502,0.1522996845236126,0.0720746256537338,0.0684289035315912,,,,61.16113038878483
3694.TW,2020-09-30,2020-11-14,2824377000.0,358493000.0,144352000.0,142707000.0,-108000.0,142815000.0,0.95,4461681000.0,4113886000.0,6131911000.0,4325961000.0,1805950000.0,317885000.0,878770000.0,,,0.0,144352000.0,2018025000.0,0.071531323942964,0.0790802624657382,0.0232904554550775,2.3953935601760845,0.1269281685837266,0.0511093242863824,0.0505651334789937,,,,53.97578851550998
3694.TW,2020-12-31,2021-03-31,2715536000.0,281169000.0,63871000.0,57546000.0,0.0,57546000.0,0.38,4290231000.0,3901500000.0,5931379000.0,4099398000.0,1831981000.0,470124000.0,787437000.0,,,0.0,63871000.0,2029879000.0,0.0314654223232025,0.0314118978308181,0.0097019596960504,2.2376858711962626,0.1035408847461422,0.0235205867276294,0.0211913964683215,,,,30.244952207296897
3694.TW,2021-03-31,2021-05-15,2439571000.0,232287000.0,11327000.0,6396000.0,485000.0,5911000.0,0.04,4746530000.0,4507101000.0,6538559000.0,4699135000.0,1839424000.0,354955000.0,1059472000.0,,,0.0758286429018136,10468088.961851155,2031458000.0,0.0051529930531919,0.0032135059670853,0.0009040218188747,2.55467744250374,0.0952163310680443,0.0046430294506698,0.0024229669888681,0.7528801868151607,,,19.48659988716706
3694.TW,2021-06-30,2021-08-14,2877513000.0,298749000.0,62265000.0,56694000.0,922000.0,55772000.0,0.37,5109381000.0,4779799000.0,6805171000.0,4955451000.0,1849720000.0,242170000.0,1513278000.0,,,0.016262743852965,61252400.253995135,2025372000.0,0.0302425432236621,0.0301515905109962,0.0081955324855172,2.679027636615272,0.103821946243162,0.0216384773934991,0.0193820149552756,0.0817295113273766,,,28.5623972597422
3694.TW,2021-09-30,2021-11-14,3033955000.0,372091000.0,123594000.0,121804000.0,42000.0,121762000.0,0.81,5165317000.0,4658273000.0,6794865000.0,4824695000.0,1970170000.0,238884000.0,1499225000.0,,,0.0003448162621917,123551382.77889068,2136592000.0,0.0578263808808095,0.0618027885918474,0.0179197084857462,2.4488724323281748,0.1226422277192641,0.0407369258937591,0.0401330936022452,0.0742032667735221,,,45.562645499078414
3694.TW,2021-12-31,2022-03-31,3095616000.0,305746000.0,66909000.0,140335000.0,14902000.0,125433000.0,0.83,4873047000.0,4171170000.0,6402928000.0,4317562000.0,2085366000.0,273930000.0,1130330000.0,,,0.1061887626037695,59804016.08294439,2231758000.0,0.0267968194055737,0.0601491536737436,0.0195899438506883,2.0704097026613075,0.0987674181810663,0.0216141149289834,0.0405195605656515,0.1399650013846254,,,43.25650779654332
3694.TW,2022-03-31,2022-05-15,2297370000.0,246042000.0,3563000.0,5259000.0,334000.0,4925000.0,0.03,4653403000.0,3833389000.0,6143919000.0,3974420000.0,2169499000.0,760206000.0,772063000.0,,,0.063510173036699,3336713.2534702416,2310530000.0,0.0014441332739545,0.0022701093662638,0.0008016056201261,1.8319529070997496,0.1070972459812742,0.0015509038596307,0.0021437556858494,-0.0582893467744943,,,9.262348562810695
3694.TW,2022-06-30,2022-08-14,2270922000.0,251704000.0,6401000.0,12081000.0,292000.0,11789000.0,0.08,4766604000.0,3829080000.0,6226992000.0,3969719000.0,2257273000.0,442881000.0,733414000.0,,,0.0241701845873685,6246286.648456253,2397912000.0,0.0026048856874048,0.0052226735534425,0.0018932094340252,1.7586348660529765,0.1108378006818376,0.0028186789330501,0.0051912835403417,-0.2108039129623393,,,9.774893599534323
3694.TW,2022-09-30,2022-11-14,3133144000.0,423990000.0,177550000.0,196226000.0,-98000.0,196324000.0,1.28,5313551000.0,4077408000.0,6807693000.0,4214761000.0,2592932000.0,316866000.0,841888000.0,,,0.0,177550000.0,2730285000.0,0.0650298412070534,0.0757150592456724,0.0288385507395824,1.6254807299227283,0.1353241344796153,0.0566683178302688,0.0626603820315951,0.0326929700671236,,,57.90251252684582
3694.TW,2022-12-31,2023-03-31,2368507000.0,319870000.0,99626000.0,81617000.0,-467000.0,82084000.0,0.54,4278656000.0,2895745000.0,5641372000.0,3021850000.0,2619522000.0,477012000.0,380000000.0,,,0.0,99626000.0,2745627000.0,0.0362853366462378,0.0313354879248962,0.0145503611532797,1.1535883264198583,0.1350513213598271,0.0420627846993908,0.0346564312455061,-0.2348834609977464,,,38.434469823203344
3694.TW,2023-03-31,2023-05-15,2079164000.0,268860000.0,34100000.0,31105000.0,815000.0,30290000.0,0.2,4018975000.0,2523656000.0,5275123000.0,2635606000.0,2639517000.0,470826000.0,265000000.0,,,0.0262015753094357,33206526.28194824,2751467000.0,0.012068662383357,0.011475584358805,0.0057420462044202,0.9985182895203932,0.1293115886962259,0.0164008226383296,0.0145683553582112,-0.0949807823728872,,,21.059255242269977
3694.TW,2023-06-30,2023-08-14,2541819000.0,331902000.0,102212000.0,114132000.0,2725000.0,111407000.0,0.73,4402352000.0,2697378000.0,5592189000.0,2798239000.0,2793950000.0,512737000.0,40000000.0,,,0.0238758630357831,99771600.28738654,2894811000.0,0.0344656698787542,0.039874371409653,0.0199218946283825,1.0015351026324737,0.1305765674109761,0.0402121472850741,0.0438296353910329,0.1192894339832015,,,50.1740234478665
3694.TW,2023-09-30,2023-11-14,2657822000.0,358872000.0,117577000.0,135162000.0,1364000.0,133798000.0,0.87,5035919000.0,3084848000.0,6194086000.0,3175575000.0,3018511000.0,1033786000.0,0.0,,,0.0100915937911543,116390460.67681745,3109238000.0,0.0374337572989965,0.0443258281980751,0.021600927077861,1.0520336019978065,0.1350248436501767,0.0442381017238927,0.0503412192389106,-0.1517076776554158,,,45.2306260912753
3694.TW,2023-12-31,2024-03-31,2252495000.0,305813000.0,60421000.0,57182000.0,-762000.0,57944000.0,1.25,4409566000.0,2440112000.0,5520670000.0,2569990000.0,2950680000.0,1171114000.0,0.0,,,0.0,60421000.0,3080558000.0,0.0196136544093635,0.019637507286456,0.0104958274991984,0.8709822820502393,0.1357663391039713,0.0268240329057334,0.0257243634281097,-0.0489810669759472,,,30.59777664935434
3694.TW,2024-03-31,2024-05-15,2056335000.0,278142000.0,37290000.0,56686000.0,283000.0,56403000.0,0.37,4650192000.0,2504980000.0,5739767000.0,2624017000.0,3115750000.0,1497371000.0,0.0,,,0.0049924143527502,37103832.86878595,3234787000.0,0.0114702553425576,0.0181025435288453,0.009826705509126,0.8421782877316858,0.1352610348022087,0.0181342047866714,0.0274288965562517,-0.0109798938419479,,,28.044061912292555
3694.TW,2024-06-30,2024-08-14,2389943000.0,351612000.0,109004000.0,129653000.0,3516000.0,126137000.0,0.83,4972973000.0,2787149000.0,6020631000.0,2890876000.0,3129755000.0,1801404000.0,0.0,,,0.0271185394861669,106047970.72184986,3233482000.0,0.0327968334822491,0.0403025156921228,0.0209507940280678,0.9236748563385953,0.1471215003872477,0.0456094559577362,0.0527782461757456,-0.0597509106667312,,,45.26573905019647
3694.TW,2024-09-30,2024-11-14,2537559000.0,373928000.0,127484000.0,144484000.0,3840000.0,140644000.0,0.93,5008578000.0,2755993000.0,6044509000.0,2845912000.0,3198597000.0,1777315000.0,0.0,,,0.0265773372830209,124095814.73381136,3288516000.0,0.03773611402037,0.043970528328514,0.0232680603172234,0.8897375943265126,0.1473573619372002,0.0502388318852881,0.0554249181989463,-0.0452487036377906,,,49.86276619612998
3694.TW,2024-12-31,2025-03-31,2266797000.0,339755000.0,79153000.0,100337000.0,6498000.0,93839000.0,0.62,5170856000.0,2796308000.0,6276024000.0,2874813000.0,3401211000.0,2168875000.0,0.0,,,0.0647617528927514,74026912.97328004,3479716000.0,0.0212738375698706,0.0275898790166208,0.0149519823378623,0.8452321834781789,0.149883293475331,0.034918433366552,0.0413971784857664,0.0063494036612734,,,38.063691180723794
3694.TW,2025-03-31,2025-05-15,2387633000.0,361975000.0,96620000.0,125447000.0,8450000.0,116997000.0,0.77,5749573000.0,3250606000.0,6870529000.0,3311948000.0,3558581000.0,2355146000.0,0.0,,,0.0673591237733863,90111761.4610154,3619923000.0,0.0248932812827829,0.0328774306387855,0.017028819760458,0.9306934421332548,0.1516041200636781,0.0404668556683543,0.0490012493544862,0.161110908485242,,,46.8751349230743
3694.TW,2025-06-30,2025-08-14,3078621000.0,430631000.0,162417000.0,170010000.0,6106000.0,163904000.0,1.07,6342098000.0,4229126000.0,7371991000.0,4270963000.0,3101028000.0,1252070000.0,150000000.0,,,0.0359155343803305,156583706.65254986,3142865000.0,0.0498219639254469,0.0528547307538016,0.0222333423901358,1.3772732784096111,0.1398778868850696,0.0527564126925659,0.0532394211564203,0.2881566631505436,,,60.98734274820885
3694.TW,2025-09-30,2025-11-14,3394904000.0,485081000.0,210554000.0,228650000.0,10817000.0,217833000.0,1.43,6611960000.0,4214118000.0,7719732000.0,4263938000.0,3455794000.0,2098688000.0,380000000.0,,,0.0473081128362125,200593087.6098841,3505614000.0,0.0572205290171376,0.0630341391876946,0.0282176894223789,1.233851902052032,0.1428850418156154,0.0620206050009072,0.0641647009753442,0.3378620950291204,,,67.69459726981546
3694.TW,2025-12-31,2026-03-31,2553345000.0,390570000.0,95020000.0,125707000.0,9249000.0,116458000.0,0.76,6004990000.0,3463081000.0,7174813000.0,3507212000.0,3667601000.0,2494831000.0,240000000.0,,,0.0735758549643218,88028822.26129013,3711732000.0,0.0237163734508014,0.0317531814393114,0.016231503176459,0.956268688987706,0.1529640530363112,0.0372139291791747,0.0456099743669578,0.1264109666635344,,,44.29711364431024
3694.TW,2026-03-31,2026-05-15,3021746000.0,445833000.0,144307000.0,168559000.0,13093000.0,155466000.0,1.02,6663374000.0,3898474000.0,7837919000.0,3935715000.0,3902204000.0,2023930000.0,150000000.0,,,0.0776760659472351,133097799.95135234,3939445000.0,0.0337859266854474,0.0398405618978403,0.0198351118453763,1.0085877109448915,0.1475415206969745,0.0477561648133231,0.0514490628927778,0.2655822733225752,,,56.36250297107991
3701.TW,2020-03-31,2020-05-15,1365037000.0,214463000.0,-22407000.0,-33065000.0,13656000.0,-52094000.0,-0.27,4156807000.0,1679756000.0,6529466000.0,3079385000.0,3450081000.0,1019142000.0,238927000.0,,,0.0,-22407000.0,4849710000.0,-0.0046202762639415,-0.0150993556383168,-0.0079782940902058,0.89255440669364,0.1571114922159619,-0.016414939668302,-0.0381630681073113,,,,15.728518282898111
3701.TW,2020-06-30,2020-08-14,1652525000.0,232933000.0,-14167000.0,79294000.0,12911000.0,38152000.0,0.2,4422141000.0,1927276000.0,6761779000.0,3315554000.0,3446225000.0,553987000.0,228565000.0,,,0.1628244255555275,-11860266.363154842,4834503000.0,-0.0024532545254713,0.011070664277579,0.0056423021219711,0.9620828587802596,0.1409558100482595,-0.0085729414078455,0.0230870939925265,,,,19.97101278973905
3701.TW,2020-09-30,2020-11-14,2029688000.0,240104000.0,15338000.0,21737000.0,20552000.0,203000.0,0.0,5056942000.0,2505276000.0,7439239000.0,3885658000.0,3553581000.0,1020505000.0,306512000.0,,0.0,0.4,9202800.0,4933963000.0,0.0018651943680972,5.712547427510447e-05,2.7287737361308057e-05,1.0934485523194772,0.1182960139686493,0.0075568264679103,0.0001000153718206,,,,13.444300171809322
3701.TW,2020-12-31,2021-03-31,2357018000.0,247825000.0,-37548000.0,-49007000.0,-15471000.0,-25808000.0,-0.14,5337569000.0,2653201000.0,7688189000.0,4024304000.0,3663885000.0,1048992000.0,348197000.0,,0.0,0.3156895953639276,-25694487.07327525,5034988000.0,-0.0051031873508487,-0.0070438892050378,-0.003356837351423,1.098370718513272,0.1051434482044685,-0.0159302983685317,-0.0109494284727566,,,,11.983378459831036
3701.TW,2021-03-31,2021-05-15,2179466000.0,258852000.0,26850000.0,77589000.0,16625000.0,34984000.0,0.18,5385515000.0,2654546000.0,7641959000.0,3961061000.0,3680898000.0,1184921000.0,329544000.0,0.0,0.0,0.2142700640554717,21096848.780110583,4987413000.0,0.0042300184043532,0.0095042025071056,0.0045778837599102,1.076112676852225,0.1187685423860707,0.0123195314815647,0.0160516383370972,0.5966351095245037,,,30.618919771720567
